utterance,labels,delexicalised,intent
play songs on Itunes,O O O B-service ,SOS play songs on _service_ EOS,PlayMusic
play a chant by Sonsee,O O B-music_item O B-artist ,SOS play a _music_item_ by _artist_ EOS,PlayMusic
Play my Piano Ballads playlist ,O O B-playlist I-playlist O ,SOS Play my _playlist_ playlist  EOS,PlayMusic
play the album a kiss before you go by Bt,O O B-music_item B-album I-album I-album I-album I-album O B-artist ,SOS play the _music_item_ _album_ by _artist_ EOS,PlayMusic
Play the Instrumental Study on Vimeo ,O O B-playlist I-playlist O B-service ,SOS Play the _playlist_ on _service_  EOS,PlayMusic
Play some salsa music ,O O B-genre O ,SOS Play some _genre_ music  EOS,PlayMusic
Play top Rosanne Cash,O B-sort B-artist I-artist ,SOS Play _sort_ _artist_ EOS,PlayMusic
play Slacker tunes,O B-service O ,SOS play _service_ tunes EOS,PlayMusic
Play the most popular soundtrack by Elena Paparizou on youtube,O O B-sort I-sort B-music_item O B-artist I-artist O B-service ,SOS Play the _sort_ _music_item_ by _artist_ on _service_ EOS,PlayMusic
Play Midnight Special,O B-track I-track ,SOS Play _track_ EOS,PlayMusic
play pop music with Groove Shark,O B-genre O O B-service I-service ,SOS play _genre_ music with _service_ EOS,PlayMusic
play Takes Place In Your Work Space by Eddie Kendricks,O B-album I-album I-album I-album I-album I-album O B-artist I-artist ,SOS play _album_ by _artist_ EOS,PlayMusic
Play eighties music by Kaira Kwong on Google Music,O B-year O O B-artist I-artist O B-service I-service ,SOS Play _year_ music by _artist_ on _service_ EOS,PlayMusic
play 1970 trunes,O B-year O ,SOS play _year_ trunes EOS,PlayMusic
Play breathtaking music,O B-playlist O ,SOS Play _playlist_ music EOS,PlayMusic
Play a track from 1985 ,O O B-music_item O B-year ,SOS Play a _music_item_ from _year_  EOS,PlayMusic
Play shining down by Tsukiko Amano on pandora ,O B-track I-track O B-artist I-artist O B-service ,SOS Play _track_ by _artist_ on _service_  EOS,PlayMusic
play Who Do You Think You Are by Magnifico with spotify,O B-track I-track I-track I-track I-track I-track O B-artist O B-service ,SOS play _track_ by _artist_ with _service_ EOS,PlayMusic
Play tribal,O B-genre ,SOS Play _genre_ EOS,PlayMusic
Play Rain by Subliminal on Groove Shark,O B-track O B-artist O B-service I-service ,SOS Play _track_ by _artist_ on _service_ EOS,PlayMusic
Play ballad music from 1958,O B-music_item O O B-year ,SOS Play _music_item_ music from _year_ EOS,PlayMusic
Repeat the track of music,B-track O B-music_item O O ,SOS _track_ the _music_item_ of music EOS,PlayMusic
Play the playlist introspective,O O O B-playlist ,SOS Play the playlist _playlist_ EOS,PlayMusic
Please play a song from the thirties by Peter Murphy on Last Fm,O O O B-music_item O O B-year O B-artist I-artist O B-service I-service ,SOS Please play a _music_item_ from the _year_ by _artist_ on _service_ EOS,PlayMusic
Play Party Through The Decades on Deezer,O B-playlist I-playlist I-playlist I-playlist O B-service ,SOS Play _playlist_ on _service_ EOS,PlayMusic
Play Martha My Dear by shannon ,O B-track I-track I-track O B-artist ,SOS Play _track_ by _artist_  EOS,PlayMusic
play the greatest Adrian Kowanek music,O O B-sort B-artist I-artist O ,SOS play the _sort_ _artist_ music EOS,PlayMusic
Can I hear a symphony from the seventies on Youtube ,O O O O B-music_item O O B-year O B-service ,SOS Can I hear a _music_item_ from the _year_ on _service_  EOS,PlayMusic
I'd like to listen to Space music,O O O O O O B-genre O ,SOS I'd like to listen to _genre_ music EOS,PlayMusic
play the last Niney The Observer song,O O B-sort B-artist I-artist I-artist B-music_item ,SOS play the _sort_ _artist_ _music_item_ EOS,PlayMusic
Play a chant by Mj Cole,O O B-music_item O B-artist I-artist ,SOS Play a _music_item_ by _artist_ EOS,PlayMusic
Play industrial music ,O B-genre O ,SOS Play _genre_ music  EOS,PlayMusic
Play always by walter parazaider ,O B-track O B-artist I-artist ,SOS Play _track_ by _artist_  EOS,PlayMusic
Play thirties on Lastfm,O B-year O B-service ,SOS Play _year_ on _service_ EOS,PlayMusic
play music form the fourties with Slacker,O O O O B-year O B-service ,SOS play music form the _year_ with _service_ EOS,PlayMusic
Use pandora to play music from stano in the year 2005,O B-service O O O O B-artist O O O B-year ,SOS Use _service_ to play music from _artist_ in the year _year_ EOS,PlayMusic
Use Groove Shark to play Krizz Kaliko,O B-service I-service O O B-artist I-artist ,SOS Use _service_ to play _artist_ EOS,PlayMusic
Play the music of Filipp Bedrossowitsch Kirkorow's theme,O O O O B-artist I-artist I-artist O B-music_item ,SOS Play the music of _artist_'s _music_item_ EOS,PlayMusic
Play Skin & Bone by Jess Stacy on Deezer,O B-album I-album I-album O B-artist I-artist O B-service ,SOS Play _album_ by _artist_ on _service_ EOS,PlayMusic
Play me a seventies ep,O O O B-year B-music_item ,SOS Play me a _year_ _music_item_ EOS,PlayMusic
play falco on Zvooq for Good Hit,O B-artist O B-service O B-track I-track ,SOS play _artist_ on _service_ for _track_ EOS,PlayMusic
On Itunes play the latest Anna Yesipova ep,O B-service O O B-sort B-artist I-artist B-music_item ,SOS On _service_ play the _sort_ _artist_ _music_item_ EOS,PlayMusic
Play music from the track She Came In Through The Bathroom Window,O O O O B-music_item B-track I-track I-track I-track I-track I-track I-track ,SOS Play music from the _music_item_ _track_ EOS,PlayMusic
play some best selling rave songs,O O B-sort O B-genre O ,SOS play some _sort_ selling _genre_ songs EOS,PlayMusic
Play Change Has Come on Google Music ,O B-album I-album I-album O B-service I-service ,SOS Play _album_ on _service_  EOS,PlayMusic
Play the newest stuff by blowfly,O O B-sort O O B-artist ,SOS Play the _sort_ stuff by _artist_ EOS,PlayMusic
Play the playlist spring,O O O B-playlist ,SOS Play the playlist _playlist_ EOS,PlayMusic
I want to hear something from the nineties by Alissa Musto on Groove Shark,O O O O O O O B-year O B-artist I-artist O B-service I-service ,SOS I want to hear something from the _year_ by _artist_ on _service_ EOS,PlayMusic
Play Trace Adkins' music from the thirties ,O B-artist I-artist O O O O B-year ,SOS Play _artist_' music from the _year_  EOS,PlayMusic
Play a soundtrack from 1954 ,O O B-music_item O B-year ,SOS Play a _music_item_ from _year_  EOS,PlayMusic
Can you play something from the fourties  preferably a symphony ,O O O O O O B-year O O B-music_item ,SOS Can you play something from the _year_  preferably a _music_item_  EOS,PlayMusic
play Clifford Brown All Stars by Michael Balzary,O B-album I-album I-album I-album O B-artist I-artist ,SOS play _album_ by _artist_ EOS,PlayMusic
play Pandora Christian Gangsta Rap,O B-service B-genre I-genre I-genre ,SOS play _service_ _genre_ EOS,PlayMusic
Play any chanson,O O B-genre ,SOS Play any _genre_ EOS,PlayMusic
Play a chant from the fifties,O O B-music_item O O B-year ,SOS Play a _music_item_ from the _year_ EOS,PlayMusic
Play Leanne Dobinson Right To Dream,O B-artist I-artist B-track I-track I-track ,SOS Play _artist_ _track_ EOS,PlayMusic
play The Happiest Days Of Our Lives by Tommy Emmanuel,O B-track I-track I-track I-track I-track I-track O B-artist I-artist ,SOS play _track_ by _artist_ EOS,PlayMusic
Please play This Is The Day by Brian Robertson ,O O B-album I-album I-album I-album O B-artist I-artist ,SOS Please play _album_ by _artist_  EOS,PlayMusic
play Abhijeet Bhattacharya from 1986,O B-artist I-artist O B-year ,SOS play _artist_ from _year_ EOS,PlayMusic
Play a new tune by louis silvers ,O O B-sort B-music_item O B-artist I-artist ,SOS Play a _sort_ _music_item_ by _artist_  EOS,PlayMusic
Play me a song by Steve Hackett from Manuel,O O O B-music_item O B-artist I-artist O B-album ,SOS Play me a _music_item_ by _artist_ from _album_ EOS,PlayMusic
Play Portsmouth by Paul Smith on Google Music ,O B-track O B-artist I-artist O B-service I-service ,SOS Play _track_ by _artist_ on _service_  EOS,PlayMusic
Play Dj Drama from the 1976,O B-artist I-artist O O B-year ,SOS Play _artist_ from the _year_ EOS,PlayMusic
play my tribute by Billy Cox,O B-track I-track O B-artist I-artist ,SOS play _track_ by _artist_ EOS,PlayMusic
Play the playlist  Hardstyle  Baby ,O O O B-playlist I-playlist ,SOS Play the playlist  _playlist_  EOS,PlayMusic
Play me a sound track by Bert Mccracken on zvooq,O O O B-music_item I-music_item O B-artist I-artist O B-service ,SOS Play me a _music_item_ by _artist_ on _service_ EOS,PlayMusic
Play some music from the fourties ,O O O O O B-year ,SOS Play some music from the _year_  EOS,PlayMusic
Play music on Itunes ,O O O B-service ,SOS Play music on _service_  EOS,PlayMusic
I want to hear a Sandra ep,O O O O O B-artist B-music_item ,SOS I want to hear a _artist_ _music_item_ EOS,PlayMusic
play theme by Yanni on Vimeo,O B-music_item O B-artist O B-service ,SOS play _music_item_ by _artist_ on _service_ EOS,PlayMusic
play fourties tunes,O B-year O ,SOS play _year_ tunes EOS,PlayMusic
Play a 2004 song by eliel on Zvooq ,O O B-year B-music_item O B-artist O B-service ,SOS Play a _year_ _music_item_ by _artist_ on _service_  EOS,PlayMusic
Play some music on Vimeo,O O O O B-service ,SOS Play some music on _service_ EOS,PlayMusic
Play the newest music by Gladys Knight,O O B-sort O O B-artist I-artist ,SOS Play the _sort_ music by _artist_ EOS,PlayMusic
play Hora Din Moldova by Yamazaki Maso,O B-track I-track I-track O B-artist I-artist ,SOS play _track_ by _artist_ EOS,PlayMusic
play the album Winner Takes All by Takuro with Last Fm,O O B-music_item B-album I-album I-album O B-artist O B-service I-service ,SOS play the _music_item_ _album_ by _artist_ with _service_ EOS,PlayMusic
Play the best ballad by The Rascals ,O O B-sort B-music_item O B-artist I-artist ,SOS Play the _sort_ _music_item_ by _artist_  EOS,PlayMusic
Play me the track Mama Liked The Roses,O O O B-music_item B-track I-track I-track I-track ,SOS Play me the _music_item_ _track_ EOS,PlayMusic
Play eighties,O B-year ,SOS Play _year_ EOS,PlayMusic
Play a 2014 theme from Greg Pattillo,O O B-year B-music_item O B-artist I-artist ,SOS Play a _year_ _music_item_ from _artist_ EOS,PlayMusic
Play some music from Roberto Carlos,O O O O B-artist I-artist ,SOS Play some music from _artist_ EOS,PlayMusic
Play the concert from Philip Oakey 1973 concert on Netflix,O O O O B-artist I-artist B-year O O B-service ,SOS Play the concert from _artist_ _year_ concert on _service_ EOS,PlayMusic
Play some music from 1995,O O O O B-year ,SOS Play some music from _year_ EOS,PlayMusic
Play Kaori Mochida's most popular music on Google Music ,O B-artist I-artist O B-sort I-sort O O B-service I-service ,SOS Play _artist_'s _sort_ music on _service_  EOS,PlayMusic
Play A Chaos Of Desire from Dan Snaith,O B-album I-album I-album I-album O B-artist I-artist ,SOS Play _album_ from _artist_ EOS,PlayMusic
Play music by Country Dick Montana ,O O O B-artist I-artist I-artist ,SOS Play music by _artist_  EOS,PlayMusic
play chant from the nineties with Last Fm,O B-music_item O O B-year O B-service I-service ,SOS play _music_item_ from the _year_ with _service_ EOS,PlayMusic
Play a top 5 song from Wally Bastian on Google Music,O O B-sort I-sort B-music_item O B-artist I-artist O B-service I-service ,SOS Play a _sort_ _music_item_ from _artist_ on _service_ EOS,PlayMusic
Play White Noise ,O B-playlist I-playlist ,SOS Play _playlist_  EOS,PlayMusic
Play ep from Quasimoto from the nineties,O B-music_item O B-artist O O B-year ,SOS Play _music_item_ from _artist_ from the _year_ EOS,PlayMusic
play a 1988 soundtrack,O O B-year B-music_item ,SOS play a _year_ _music_item_ EOS,PlayMusic
Play a popular sound track by Joe Pass on Itunes ,O O B-sort B-music_item I-music_item O B-artist I-artist O B-service ,SOS Play a _sort_ _music_item_ by _artist_ on _service_  EOS,PlayMusic
Play something from the jonathon lee movement,O O O O B-artist I-artist B-music_item ,SOS Play something from the _artist_ _music_item_ EOS,PlayMusic
play James Moody ballad,O B-artist I-artist B-music_item ,SOS play _artist_ _music_item_ EOS,PlayMusic
I want to listen to some music from 2003 on Pandora from them,O O O O O O O O B-year O B-service O B-music_item ,SOS I want to listen to some music from _year_ on _service_ from _music_item_ EOS,PlayMusic
play a top 50  tune from the twenties by Willi Williams,O O B-sort I-sort B-music_item O O B-year O B-artist I-artist ,SOS play a _sort_  _music_item_ from the _year_ by _artist_ EOS,PlayMusic
play fifties track music,O B-year B-music_item O ,SOS play _year_ _music_item_ music EOS,PlayMusic
Play theme music from 2011 ,O B-music_item O O B-year ,SOS Play _music_item_ music from _year_  EOS,PlayMusic
play music by Billy Powell,O O O B-artist I-artist ,SOS play music by _artist_ EOS,PlayMusic
Play One Good Reason by Tommy Flanagan on Itunes,O B-track I-track I-track O B-artist I-artist O B-service ,SOS Play _track_ by _artist_ on _service_ EOS,PlayMusic
Play some fun-punk,O O B-genre ,SOS Play some _genre_ EOS,PlayMusic
Play me a song by Dj Paul Elstak in 1988 on Zvooq,O O O B-music_item O B-artist I-artist I-artist O B-year O B-service ,SOS Play me a _music_item_ by _artist_ in _year_ on _service_ EOS,PlayMusic
Play Hasan Saltik from 2004,O B-artist I-artist O B-year ,SOS Play _artist_ from _year_ EOS,PlayMusic
I want to hear popular music from Martin Lopez,O O O O B-sort O O B-artist I-artist ,SOS I want to hear _sort_ music from _artist_ EOS,PlayMusic
Play A Sudden Rainstorm playlist ,O B-playlist I-playlist I-playlist O ,SOS Play _playlist_ playlist  EOS,PlayMusic
play wendy james from the fifties,O B-artist I-artist O O B-year ,SOS play _artist_ from the _year_ EOS,PlayMusic
Use Itunes to play music,O B-service O O O ,SOS Use _service_ to play music EOS,PlayMusic
Play a Paul Davis melody,O O B-artist I-artist B-music_item ,SOS Play a _artist_ _music_item_ EOS,PlayMusic
Play Lorenzo Palacios Quispe,O B-artist I-artist I-artist ,SOS Play _artist_ EOS,PlayMusic
Put on Vimeo and play Kacapi Suling,O O B-service O O B-genre I-genre ,SOS Put on _service_ and play _genre_ EOS,PlayMusic
play a soundtrack by Sarah Geronimo on google music,O O B-music_item O B-artist I-artist O B-service I-service ,SOS play a _music_item_ by _artist_ on _service_ EOS,PlayMusic
Play me a song from 1976 by Bennie Moten,O O O B-music_item O B-year O B-artist I-artist ,SOS Play me a _music_item_ from _year_ by _artist_ EOS,PlayMusic
I want to hear eighties music by Noko on deezer ,O O O O B-year O O B-artist O B-service ,SOS I want to hear _year_ music by _artist_ on _service_  EOS,PlayMusic
Play some Glenn Miller ,O O B-artist I-artist ,SOS Play some _artist_  EOS,PlayMusic
Can I hear a song by David Hodges ,O O O O B-music_item O B-artist I-artist ,SOS Can I hear a _music_item_ by _artist_  EOS,PlayMusic
Play The New Retro playlist on Netflix ,O B-playlist I-playlist I-playlist O O B-service ,SOS Play _playlist_ playlist on _service_  EOS,PlayMusic
Play some P  J  Proby,O O B-artist I-artist I-artist ,SOS Play some _artist_ EOS,PlayMusic
Play soundtrack by Armand Van Helden,O B-music_item O B-artist I-artist I-artist ,SOS Play _music_item_ by _artist_ EOS,PlayMusic
Play The Lamentation Of Cloris,O B-track I-track I-track I-track ,SOS Play _track_ EOS,PlayMusic
I want to hear the new Latin Pop Rising list,O O O O O O B-playlist I-playlist I-playlist O ,SOS I want to hear the new _playlist_ list EOS,PlayMusic
Please play some music from the seventies movement,O O O O O O B-year B-music_item ,SOS Please play some music from the _year_ _music_item_ EOS,PlayMusic
play Signe Anderson chant music that is newest,O B-artist I-artist B-music_item O O O B-sort ,SOS play _artist_ _music_item_ music that is _sort_ EOS,PlayMusic
play Richard Thompson from the thirties song book,O B-artist I-artist O O B-year B-music_item O ,SOS play _artist_ from the _year_ _music_item_ book EOS,PlayMusic
Play funtime activity,O B-playlist I-playlist ,SOS Play _playlist_ EOS,PlayMusic
